#time1 gdp2 growth3 demand4 wages5 price6 employed7 company_capital8 consumer_capital9 interest_rate10 investments11 market_capital12 bank_capital13 total_capital14
824 11966.7 0.00186139 1487.89 6917.73 1851.81 824 2.14293e+07 9.78701e+06 285 2.65179e+06 219389 -8.59318e+07 -5.47735e+07
823 11944.5 0.00181434 1487.89 6833.36 1838.72 824 2.12292e+07 9.70975e+06 277.5 2.62569e+06 217540 -8.51788e+07 -5.42912e+07
822 11922.8 0.00189931 1487.89 6811.04 1826.05 824 2.10426e+07 9.62736e+06 285 2.60029e+06 215558 -8.44122e+07 -5.38004e+07
821 11900.2 0.00200679 1487.89 6787.76 1813.15 824 2.08549e+07 9.54132e+06 277.5 2.57467e+06 213236 -8.36724e+07 -5.33266e+07
820 11876.4 0.0019801 1487.89 6767.28 1801.02 824 2.06452e+07 9.48731e+06 285 2.55025e+06 211619 -8.29197e+07 -5.28451e+07
819 11852.9 0.00181124 1487.89 6695.68 1788.44 824 2.04868e+07 9.37611e+06 277.5 2.52527e+06 210133 -8.21929e+07 -5.23797e+07
818 11831.5 0.00180659 1487.89 6673.92 1776.06 824 2.02728e+07 9.33031e+06 285 2.50069e+06 208347 -8.14535e+07 -5.19069e+07
817 11810.2 0.00180568 1487.89 6592.61 1763.36 824 2.01072e+07 9.23102e+06 277.5 2.47576e+06 206460 -8.07397e+07 -5.145e+07
816 11788.9 0.00189534 1487.89 6571.17 1751.17 824 1.99464e+07 9.13675e+06 285 2.45164e+06 204530 -8.00129e+07 -5.09847e+07
815 11766.6 0.00197466 1487.89 6548.91 1738.79 824 1.97833e+07 9.04026e+06 277.5 2.42735e+06 202447 -7.93112e+07 -5.05352e+07
814 11743.4 0.00189124 1487.89 6495.82 1727.07 824 1.96038e+07 8.96976e+06 285 2.40408e+06 200952 -7.85971e+07 -5.00778e+07
813 11721.2 0.0018863 1487.89 6473.97 1714.87 824 1.9435e+07 8.88329e+06 277.5 2.38024e+06 198975 -7.79078e+07 -4.96361e+07
812 11699.2 0.00180152 1487.89 6421.53 1703.28 824 1.9258e+07 8.81459e+06 285 2.35734e+06 195964 -7.72062e+07 -4.91868e+07
811 11678.1 0.00187922 1487.89 6343.62 1691.11 824 1.90793e+07 8.74411e+06 277.5 2.33542e+06 195736 -7.65291e+07 -4.87532e+07
810 11656.2 0.00192461 1487.89 6323.32 1679.52 824 1.89195e+07 8.66063e+06 285 2.3127e+06 193994 -7.58399e+07 -4.83118e+07
809 11633.8 0.00184283 1487.89 6229.87 1667.69 824 1.87338e+07 8.6003e+06 277.5 2.28973e+06 192454 -7.51749e+07 -4.7886e+07
808 11612.4 0.00170821 1487.89 6154.94 1656.17 824 1.85599e+07 8.53647e+06 285 2.2673e+06 190895 -7.4498e+07 -4.7453e+07
807 11592.6 0.00179342 1487.89 6128.02 1644.3 824 1.8389e+07 8.46519e+06 277.5 2.24447e+06 187560 -7.38449e+07 -4.70351e+07
806 11571.9 0.00179049 1487.89 6037.46 1632.89 824 1.82491e+07 8.37315e+06 285 2.224e+06 187580 -7.31797e+07 -4.66092e+07
805 11551.2 0.00174985 1487.89 5948.24 1621.19 824 1.80938e+07 8.28908e+06 277.5 2.20157e+06 185842 -7.25377e+07 -4.61979e+07
804 11531 0.00189266 1487.89 5875.37 1609.98 824 1.79443e+07 8.20964e+06 285 2.17991e+06 182620 -7.1884e+07 -4.57791e+07
803 11509.2 0.00192488 1487.89 5854.12 1598.51 824 1.77611e+07 8.16116e+06 277.5 2.15959e+06 182410 -7.12535e+07 -4.53754e+07
802 11487.1 0.0020515 1487.89 5782.42 1587.61 824 1.75922e+07 8.10342e+06 285 2.13852e+06 180535 -7.06117e+07 -4.49648e+07
801 11463.6 0.00183648 1487.89 5761.95 1576.65 824 1.74462e+07 8.02022e+06 277.5 2.11745e+06 179337 -6.99922e+07 -4.45682e+07
800 11442.6 0.00204779 1487.89 5691.26 1565.82 824 1.7306e+07 7.93867e+06 285 2.09663e+06 177376 -6.93615e+07 -4.41642e+07
799 11419.2 0.001607 1487.89 5670.31 1555.02 824 1.71257e+07 7.89417e+06 277.5 2.07596e+06 176538 -6.8753e+07 -4.37749e+07
798 11400.9 0.000851441 1487.89 5586.51 1544.1 824 1.69759e+07 7.82571e+06 285 2.0552e+06 173841 -6.81337e+07 -4.33787e+07
797 11391.2 0.00200351 1487.89 5510.69 1531.5 827 1.68009e+07 7.78023e+06 277.5 2.03537e+06 172949 -6.75362e+07 -4.29967e+07
796 11368.4 0.00164326 1487.89 5492.19 1521.13 827 1.66579e+07 7.70857e+06 285 2.0155e+06 170862 -6.69279e+07 -4.26079e+07
795 11349.7 0.0029599 1487.89 5470.12 1509.8 828 1.65182e+07 7.63092e+06 277.5 1.99595e+06 169525 -6.63408e+07 -4.22324e+07
794 11316.3 0.00226144 1487.89 5457.2 1501.01 825 1.6372e+07 7.5669e+06 285 1.97683e+06 167969 -6.57431e+07 -4.18502e+07
793 11290.7 0.00191266 1487.89 5439.03 1490.88 824 1.62204e+07 7.50453e+06 277.5 1.95753e+06 167027 -6.51663e+07 -4.14814e+07
792 11269.2 0.00194982 1487.89 5372.5 1480.73 824 1.6105e+07 7.41294e+06 285 1.93827e+06 165422 -6.45788e+07 -4.11053e+07
791 11247.2 0.00183005 1487.89 5353.13 1470.45 824 1.59708e+07 7.33728e+06 277.5 1.91893e+06 162880 -6.40118e+07 -4.07421e+07
790 11226.7 0.00178001 1487.89 5287.22 1460.27 824 1.58158e+07 7.29094e+06 285 1.90128e+06 162990 -6.34347e+07 -4.03728e+07
789 11206.7 0.00172322 1487.89 5267.55 1449.8 824 1.5669e+07 7.22981e+06 277.5 1.88184e+06 161445 -6.28778e+07 -4.00165e+07
788 11187.5 0.00203729 1487.89 5202.62 1439.79 824 1.55494e+07 7.15049e+06 285 1.86308e+06 158349 -6.23107e+07 -3.96534e+07
787 11164.7 0.00168686 1487.89 5183.91 1429.75 824 1.53974e+07 7.10156e+06 277.5 1.84581e+06 158814 -6.17636e+07 -3.93032e+07
786 11145.9 0.00182385 1487.89 5165.6 1419.75 824 1.52403e+07 7.06129e+06 285 1.82722e+06 155972 -6.12069e+07 -3.89473e+07
785 11125.6 0.00168297 1487.89 5100.64 1409.56 824 1.5112e+07 6.99154e+06 277.5 1.80987e+06 156055 -6.06695e+07 -3.86036e+07
784 11106.9 0.00177232 1487.89 5082.56 1399.7 824 1.49802e+07 6.92962e+06 285 1.79162e+06 153329 -6.01224e+07 -3.82538e+07
783 11087.3 0.00168078 1487.89 5018.27 1389.6 824 1.48595e+07 6.85584e+06 277.5 1.77451e+06 153320 -5.95943e+07 -3.79158e+07
782 11068.7 0.0018457 1487.89 4998.71 1379.89 824 1.47349e+07 6.79032e+06 285 1.7566e+06 150477 -5.90567e+07 -3.75716e+07
781 11048.3 0.00180361 1487.89 4924.84 1370.06 824 1.45988e+07 6.73575e+06 277.5 1.73998e+06 150415 -5.85378e+07 -3.72395e+07
780 11028.4 0.00203147 1487.89 4864.22 1360.67 824 1.44655e+07 6.68238e+06 285 1.72261e+06 147660 -5.80097e+07 -3.69016e+07
779 11006 0.00167601 1487.89 4846.53 1351.14 824 1.43096e+07 6.6508e+06 277.5 1.70649e+06 148115 -5.75004e+07 -3.65761e+07
778 10987.6 0.00176805 1487.89 4828.88 1341.64 824 1.41653e+07 6.61086e+06 285 1.68912e+06 145500 -5.69821e+07 -3.62453e+07
777 10968.2 0.00167166 1487.89 4810.36 1331.91 824 1.40515e+07 6.53976e+06 277.5 1.67288e+06 145513 -5.64818e+07 -3.59257e+07
776 10949.9 0.00166885 1487.89 4790.91 1322.57 824 1.39461e+07 6.46454e+06 285 1.65585e+06 142944 -5.59722e+07 -3.55999e+07
775 10931.7 0.00181073 1487.89 4720.11 1312.99 824 1.38346e+07 6.39472e+06 277.5 1.63993e+06 141582 -5.54803e+07 -3.52851e+07
774 10911.9 0.00166706 1487.89 4661.52 1303.86 824 1.37208e+07 6.33278e+06 285 1.62461e+06 141742 -5.49794e+07 -3.49646e+07
773 10893.8 0.0017804 1487.89 4643.5 1294.43 824 1.35949e+07 6.27823e+06 277.5 1.60768e+06 139082 -5.4496e+07 -3.46552e+07
772 10874.4 0.00195715 1487.89 4627.03 1285.44 824 1.34774e+07 6.22434e+06 285 1.59266e+06 137796 -5.4004e+07 -3.43403e+07
771 10853.2 0.001603 1487.89 4609.96 1276.31 824 1.3337e+07 6.18888e+06 277.5 1.57752e+06 138161 -5.35293e+07 -3.40368e+07
770 10835.8 0.00181858 1487.89 4592.82 1267.26 825 1.32309e+07 6.12348e+06 285 1.56127e+06 135478 -5.3046e+07 -3.37277e+07
769 10816.1 0.0022123 1487.89 4535.14 1258.18 825 1.31107e+07 6.07222e+06 277.5 1.54631e+06 134816 -5.25796e+07 -3.34293e+07
768 10792.2 0.0018649 1487.89 4521.27 1250.02 824 1.29908e+07 6.02473e+06 285 1.53128e+06 133124 -5.21049e+07 -3.31258e+07
767 10772.2 0.0020792 1487.89 4504.46 1241.07 824 1.28808e+07 5.96521e+06 277.5 1.51659e+06 132804 -5.16466e+07 -3.28326e+07
766 10749.8 0.00191806 1487.89 4489.93 1232.76 824 1.27642e+07 5.91702e+06 285 1.5015e+06 131736 -5.11802e+07 -3.25343e+07
765 10729.2 0.00171144 1487.89 4474.29 1224.16 824 1.26693e+07 5.84483e+06 277.5 1.48613e+06 129620 -5.07298e+07 -3.2246e+07
764 10710.9 0.00201402 1487.89 4419.11 1215.67 824 1.25671e+07 5.7871e+06 285 1.47217e+06 128306 -5.02712e+07 -3.19522e+07
763 10689.4 0.00165623 1487.89 4394.43 1207.14 824 1.24396e+07 5.75106e+06 277.5 1.45822e+06 128729 -4.98288e+07 -3.16691e+07
762 10671.7 0.00165649 1487.89 4329.49 1198.64 824 1.23139e+07 5.71714e+06 285 1.44316e+06 126420 -4.93787e+07 -3.13813e+07
761 10654 0.00165561 1487.89 4265.51 1189.94 824 1.22095e+07 5.66145e+06 277.5 1.42911e+06 125263 -4.89442e+07 -3.11034e+07
760 10636.4 0.00181164 1487.89 4202.87 1181.59 824 1.21124e+07 5.60316e+06 285 1.41555e+06 124089 -4.85018e+07 -3.08203e+07
759 10617.2 0.00191112 1487.89 4150.81 1173.12 824 1.20083e+07 5.54916e+06 277.5 1.40188e+06 123965 -4.80747e+07 -3.05468e+07
758 10596.9 0.00165308 1487.89 4134.79 1165.14 824 1.19004e+07 5.50352e+06 285 1.38768e+06 122092 -4.76401e+07 -3.02687e+07
757 10579.5 0.00170605 1487.89 4073.69 1156.65 824 1.17749e+07 5.47437e+06 277.5 1.3741e+06 120932 -4.72208e+07 -3.00006e+07
756 10561.4 0.00165427 1487.89 4023.25 1148.55 824 1.16782e+07 5.42108e+06 285 1.36103e+06 119959 -4.67939e+07 -2.97276e+07
755 10544 0.00174672 1487.89 4006.98 1140.19 824 1.15687e+07 5.37762e+06 277.5 1.3477e+06 118870 -4.6382e+07 -2.94642e+07
754 10525.6 0.0017643 1487.89 3957.11 1132.16 824 1.14751e+07 5.32384e+06 285 1.33482e+06 118815 -4.59625e+07 -2.91959e+07
753 10507.1 0.00190714 1487.89 3941.57 1124.08 824 1.13724e+07 5.27537e+06 277.5 1.32079e+06 116482 -4.55577e+07 -2.89369e+07
752 10487.1 0.00164735 1487.89 3927.53 1116.43 824 1.12769e+07 5.22743e+06 285 1.30846e+06 115815 -4.51456e+07 -2.86733e+07
751 10469.8 0.00186389 1487.89 3877.78 1108.3 824 1.11692e+07 5.18736e+06 277.5 1.29561e+06 114651 -4.47479e+07 -2.84189e+07
750 10450.3 0.00184891 1487.89 3863.33 1100.6 824 1.10712e+07 5.14325e+06 285 1.2833e+06 114607 -4.43431e+07 -2.816e+07
749 10431.1 0.00151263 1487.89 3848.6 1092.83 824 1.0962e+07 5.10651e+06 277.5 1.26987e+06 112001 -4.39526e+07 -2.79104e+07
748 10415.3 0.00217476 1487.89 3833.09 1084.86 825 1.08727e+07 5.05753e+06 285 1.25844e+06 112311 -4.35549e+07 -2.76561e+07
747 10392.7 0.00179388 1487.89 3819.58 1077.46 824 1.07713e+07 5.01516e+06 277.5 1.24555e+06 110660 -4.31712e+07 -2.74108e+07
746 10374.1 0.00192187 1487.89 3805.75 1069.99 824 1.06831e+07 4.96664e+06 285 1.2337e+06 109649 -4.27805e+07 -2.71609e+07
745 10354.2 0.00169575 1487.89 3791.39 1062.38 824 1.05985e+07 4.91138e+06 277.5 1.22174e+06 109889 -4.24032e+07 -2.69195e+07
744 10336.7 0.00170355 1487.89 3735.37 1054.92 824 1.05135e+07 4.86039e+06 285 1.20894e+06 107930 -4.20192e+07 -2.66736e+07
743 10319.1 0.00181504 1487.89 3688.44 1047.25 824 1.04074e+07 4.83025e+06 277.5 1.19701e+06 106808 -4.16486e+07 -2.64365e+07
742 10300.4 0.00175014 1487.89 3674.72 1040 824 1.03077e+07 4.79769e+06 285 1.1856e+06 105948 -4.12716e+07 -2.61954e+07
741 10282.4 0.00174897 1487.89 3628.72 1032.52 824 1.02256e+07 4.74459e+06 277.5 1.17397e+06 105056 -4.09075e+07 -2.59624e+07
740 10264.4 0.0017825 1487.89 3615.07 1025.27 824 1.0139e+07 4.70101e+06 285 1.16266e+06 104097 -4.05369e+07 -2.57252e+07
739 10246.2 0.00183459 1487.89 3592.93 1017.9 824 1.00337e+07 4.67391e+06 277.5 1.15124e+06 103084 -4.01794e+07 -2.54966e+07
738 10227.4 0.00189744 1487.89 3579.94 1010.88 824 9.95256e+06 4.62712e+06 285 1.14027e+06 102215 -3.98154e+07 -2.52638e+07
737 10208.1 0.00132262 1487.89 3560.58 1003.66 824 9.8645e+06 4.58485e+06 277.5 1.12912e+06 101854 -3.9464e+07 -2.5039e+07
736 10194.6 0.00206183 1487.89 3507.96 996.235 825 9.7728e+06 4.55036e+06 285 1.11778e+06 100174 -3.91065e+07 -2.48104e+07
735 10173.6 0.0017172 1487.89 3456.12 989.352 824 9.68574e+06 4.51015e+06 277.5 1.10709e+06 99642.2 -3.87614e+07 -2.45897e+07
734 10156.2 0.0018173 1487.89 3412.87 982.415 824 9.61231e+06 4.45971e+06 285 1.09638e+06 98698.9 -3.84099e+07 -2.43648e+07
733 10137.7 0.0016678 1487.89 3399.06 975.387 824 9.52637e+06 4.42004e+06 277.5 1.08561e+06 97981 -3.80708e+07 -2.41477e+07
732 10120.8 0.00172271 1487.89 3383.93 968.481 824 9.44216e+06 4.3829e+06 285 1.07501e+06 97053.1 -3.77255e+07 -2.39268e+07
731 10103.4 0.00168984 1487.89 3333.92 961.486 824 9.35667e+06 4.34498e+06 277.5 1.06436e+06 96213.8 -3.73923e+07 -2.37136e+07
730 10086.4 0.00173728 1487.89 3291.77 954.729 824 9.28603e+06 4.29651e+06 285 1.05402e+06 95371.9 -3.7053e+07 -2.34963e+07
729 10068.9 0.00181313 1487.89 3278.24 947.823 824 9.20024e+06 4.26112e+06 277.5 1.04355e+06 94416.6 -3.67256e+07 -2.32866e+07
728 10050.7 0.00168841 1487.89 3265.88 941.269 824 9.11414e+06 4.23044e+06 285 1.03351e+06 93759.5 -3.63923e+07 -2.30733e+07
727 10033.7 0.00173449 1487.89 3223.78 934.409 824 9.03694e+06 4.18832e+06 277.5 1.02318e+06 92914.3 -3.60706e+07 -2.28673e+07
726 10016.4 0.00177754 1487.89 3211.12 927.817 824 8.94973e+06 4.1607e+06 285 1.01318e+06 92037.9 -3.57433e+07 -2.26579e+07
725 9998.6 0.0017526 1487.89 3197.22 921.133 824 8.85865e+06 4.13474e+06 277.5 1.00311e+06 91193.9 -3.54275e+07 -2.24559e+07
724 9981.1 0.00191306 1487.89 3157.06 914.721 824 8.79693e+06 4.08343e+06 285 993387 90267.9 -3.51058e+07 -2.22501e+07
723 9962.04 0.00169422 1487.89 3144.71 908.279 824 8.71744e+06 4.04806e+06 277.5 983666 89708.1 -3.47954e+07 -2.20513e+07
722 9945.19 0.00174001 1487.89 3132.39 901.857 824 8.64419e+06 4.01018e+06 285 974006 88885 -3.44794e+07 -2.1849e+07
721 9927.92 0.00190756 1487.89 3092.22 895.33 824 8.55537e+06 3.98611e+06 277.5 964271 87916.6 -3.41745e+07 -2.1654e+07
720 9909.02 0.00180466 1487.89 3080.78 889.211 824 8.47715e+06 3.95547e+06 285 955013 87242.5 -3.38642e+07 -2.14555e+07
719 9891.17 0.00173123 1487.89 3067.87 882.858 824 8.40697e+06 3.91441e+06 277.5 945541 86551.6 -3.35646e+07 -2.12639e+07
718 9874.07 0.00163213 1487.89 3029.23 876.67 824 8.34081e+06 3.87339e+06 285 936283 85897.5 -3.32596e+07 -2.10686e+07
717 9857.98 0.00152544 1487.89 3016.53 870.242 824 8.2563e+06 3.84878e+06 277.5 926808 85144.2 -3.29654e+07 -2.08804e+07
716 9842.97 0.00172145 1487.89 2978.08 864.04 824 8.1926e+06 3.80722e+06 285 917610 83509.8 -3.26657e+07 -2.06886e+07
715 9826.05 0.00177452 1487.89 2965.64 857.736 824 8.11459e+06 3.77901e+06 277.5 909200 83533.6 -3.23766e+07 -2.05036e+07
714 9808.65 0.00180532 1487.89 2954.26 851.749 824 8.03488e+06 3.75459e+06 285 900298 82768 -3.20823e+07 -2.03155e+07
713 9790.97 0.00167888 1487.89 2942.48 845.655 824 7.97242e+06 3.71169e+06 277.5 891320 82143.9 -3.17983e+07 -2.01337e+07
712 9774.56 0.00171175 1487.89 2905.33 839.682 824 7.90942e+06 3.67305e+06 285 882506 81443 -3.1509e+07 -1.99485e+07
711 9757.86 0.00179731 1487.89 2893.3 833.563 824 7.83064e+06 3.64847e+06 277.5 873574 80614.1 -3.123e+07 -1.97699e+07
710 9740.35 0.0017436 1487.89 2882.36 827.768 824 7.75685e+06 3.62261e+06 285 865018 79922.9 -3.09459e+07 -1.95883e+07
709 9723.4 0.00177634 1487.89 2845.67 821.825 824 7.6953e+06 3.58245e+06 277.5 856341 79145 -3.06718e+07 -1.94128e+07
708 9706.16 0.00163129 1487.89 2835.07 816.173 824 7.63104e+06 3.5488e+06 285 848004 77864.6 -3.03926e+07 -1.92341e+07
707 9690.35 0.00162769 1487.89 2823.26 810.181 824 7.5501e+06 3.53055e+06 277.5 840158 77972.9 -3.01233e+07 -1.90619e+07
706 9674.6 0.00151855 1487.89 2810.23 804.416 824 7.49253e+06 3.49094e+06 285 831766 77312.7 -2.98491e+07 -1.88864e+07
705 9659.93 0.00172464 1487.89 2768.7 798.505 824 7.43175e+06 3.45364e+06 277.5 823259 75715.3 -2.95844e+07 -1.87169e+07
704 9643.3 0.00170992 1487.89 2733.8 792.926 824 7.36673e+06 3.42507e+06 285 815921 75873.1 -2.93149e+07 -1.85444e+07
703 9626.84 0.00179775 1487.89 2722.56 787.19 824 7.30218e+06 3.39253e+06 277.5 807657 75156.7 -2.90549e+07 -1.83778e+07
702 9609.57 0.00151504 1487.89 2706.39 781.712 824 7.23668e+06 3.36525e+06 285 799691 74651.6 -2.87901e+07 -1.82083e+07
701 9595.03 0.00167426 1487.89 2666.39 775.959 824 7.16072e+06 3.3465e+06 277.5 791478 73172.3 -2.85348e+07 -1.80449e+07
700 9578.99 0.0016208 1487.89 2626.99 770.465 824 7.10053e+06 3.31616e+06 285 784334 73352.6 -2.82748e+07 -1.78786e+07
699 9563.49 0.0015152 1487.89 2592.41 764.8 824 7.0343e+06 3.28855e+06 277.5 776272 72681.4 -2.80239e+07 -1.77181e+07
698 9549.02 0.00171556 1487.89 2581.76 759.36 824 6.97839e+06 3.25475e+06 285 768472 71238.2 -2.77685e+07 -1.75547e+07
697 9532.67 0.00188011 1487.89 2570.86 753.856 824 6.91932e+06 3.22328e+06 277.5 761394 71211.2 -2.75219e+07 -1.73968e+07
696 9514.78 0.0017179 1487.89 2561.1 748.698 824 6.85839e+06 3.19555e+06 285 753939 70733.6 -2.72709e+07 -1.72361e+07
695 9498.46 0.00151298 1487.89 2527.63 743.277 824 6.7981e+06 3.166e+06 277.5 746250 70173.9 -2.70287e+07 -1.7081e+07
694 9484.11 0.00166123 1487.89 2517.29 737.984 824 6.73047e+06 3.14706e+06 285 738722 68817.4 -2.67822e+07 -1.69233e+07
693 9468.38 0.00191397 1487.89 2484.28 732.591 824 6.66432e+06 3.12575e+06 277.5 731859 68763 -2.65444e+07 -1.67712e+07
692 9450.3 0.00135427 1487.89 2474.73 727.57 824 6.59983e+06 3.10454e+06 285 724660 68530.7 -2.63023e+07 -1.66166e+07
691 9437.51 0.00166294 1487.89 2463.48 722.06 825 6.54539e+06 3.0718e+06 277.5 717006 67597.3 -2.60687e+07 -1.64673e+07
690 9421.85 0.000923967 1487.89 2454 717.077 825 6.48786e+06 3.04599e+06 285 709907 66329.1 -2.58309e+07 -1.63153e+07
689 9413.15 0.00130732 1487.89 2441.52 711.231 827 6.42277e+06 3.02651e+06 277.5 703408 66832.3 -2.56014e+07 -1.61687e+07
688 9400.86 0.00261066 1487.89 2409.15 705.906 828 6.37341e+06 2.99248e+06 285 696024 65329.8 -2.53678e+07 -1.60194e+07
687 9376.38 0.00250825 1487.89 2401.12 701.396 826 6.30876e+06 2.97429e+06 277.5 689472 64851.6 -2.51424e+07 -1.58754e+07
686 9352.92 0.00168008 1487.89 2393.34 696.966 824 6.2537e+06 2.94838e+06 285 683026 64812.2 -2.49129e+07 -1.5729e+07
685 9337.23 0.00138316 1487.89 2383.29 691.882 824 6.2004e+06 2.91876e+06 277.5 675969 63746 -2.46914e+07 -1.55874e+07
684 9324.34 0.00223401 1487.89 2352.1 686.783 825 6.15361e+06 2.88663e+06 285 669613 63345.2 -2.44659e+07 -1.54432e+07
683 9303.55 0.00180635 1487.89 2343.36 682.118 824 6.09628e+06 2.86299e+06 277.5 663019 63046.2 -2.42482e+07 -1.53041e+07
682 9286.78 0.00175957 1487.89 2334.28 677.361 824 6.04906e+06 2.83199e+06 285 656363 62465.8 -2.40265e+07 -1.51623e+07
681 9270.47 0.00169691 1487.89 2324.9 672.525 824 6.00072e+06 2.80101e+06 277.5 649659 61335.3 -2.38125e+07 -1.50253e+07
680 9254.76 0.00178888 1487.89 2295.31 667.774 824 5.94926e+06 2.7766e+06 285 643734 61423.6 -2.35947e+07 -1.48859e+07
679 9238.23 0.00150961 1487.89 2285.72 662.961 824 5.89556e+06 2.7518e+06 277.5 637105 60973.8 -2.33844e+07 -1.47513e+07
678 9224.31 0.00167269 1487.89 2276.52 658.221 824 5.84364e+06 2.72852e+06 285 630576 59763.9 -2.31704e+07 -1.46143e+07
677 9208.91 0.00176574 1487.89 2247 653.406 824 5.79322e+06 2.70311e+06 277.5 624656 59751.5 -2.29639e+07 -1.44821e+07
676 9192.67 0.00163778 1487.89 2238.49 648.903 824 5.73727e+06 2.68477e+06 285 618405 58753.6 -2.27536e+07 -1.43476e+07
675 9177.64 0.00188689 1487.89 2209.26 644.124 824 5.68793e+06 2.65938e+06 277.5 612562 58700.6 -2.25508e+07 -1.42177e+07
674 9160.36 0.00167463 1487.89 2200.9 639.699 824 5.6337e+06 2.64063e+06 285 606434 58270.9 -2.23443e+07 -1.40857e+07
673 9145.04 0.00162212 1487.89 2191.86 635.082 824 5.58922e+06 2.61111e+06 277.5 600152 57221.5 -2.21449e+07 -1.3958e+07
672 9130.23 0.0015209 1487.89 2183 630.527 824 5.53789e+06 2.59176e+06 285 594587 57376.1 -2.1942e+07 -1.38282e+07
671 9116.37 0.00188617 1487.89 2154.48 625.845 824 5.48501e+06 2.5714e+06 277.5 588295 56092.1 -2.17462e+07 -1.3703e+07
670 9099.21 0.00167364 1487.89 2146.21 621.495 824 5.4283e+06 2.55885e+06 285 582962 56289.1 -2.1547e+07 -1.35757e+07
669 9084 0.0017184 1487.89 2136.03 616.972 824 5.38066e+06 2.53435e+06 277.5 576869 55188.9 -2.13548e+07 -1.34529e+07
668 9068.42 0.00157933 1487.89 2104.46 612.6 824 5.33798e+06 2.50874e+06 285 571555 55340 -2.1159e+07 -1.33277e+07
667 9054.12 0.0017866 1487.89 2076.9 608.105 824 5.29702e+06 2.47892e+06 277.5 565538 54172.6 -2.097e+07 -1.32068e+07
666 9037.97 0.0015576 1487.89 2063.02 603.85 824 5.25179e+06 2.45726e+06 285 560373 54372.3 -2.07776e+07 -1.30836e+07
665 9023.92 0.0015068 1487.89 2032.53 599.422 824 5.20703e+06 2.43254e+06 277.5 554465 53320.1 -2.05919e+07 -1.29647e+07
664 9010.34 0.00172152 1487.89 2002.49 595.127 824 5.16307e+06 2.41074e+06 285 549302 52809.6 -2.04028e+07 -1.28437e+07
663 8994.86 0.00150837 1487.89 1975.99 590.792 824 5.11391e+06 2.39239e+06 277.5 544119 52971.4 -2.02203e+07 -1.27269e+07
662 8981.31 0.0016731 1487.89 1967.61 586.567 824 5.06945e+06 2.37104e+06 285 538468 51893.7 -2.00346e+07 -1.2608e+07
661 8966.31 0.00175433 1487.89 1941.58 582.285 824 5.02574e+06 2.34896e+06 277.5 533373 51929.5 -1.98553e+07 -1.24932e+07
660 8950.6 0.0016228 1487.89 1933.74 578.253 824 4.98045e+06 2.32974e+06 285 527945 51038.6 -1.96728e+07 -1.23764e+07
659 8936.1 0.00150617 1487.89 1925.08 573.98 824 4.93028e+06 2.31513e+06 277.5 522896 51152.7 -1.94968e+07 -1.22638e+07
658 8922.66 0.00167057 1487.89 1916.91 569.864 824 4.89214e+06 2.28973e+06 285 517437 50116.4 -1.93175e+07 -1.2149e+07
657 8907.78 0.00177574 1487.89 1891.58 565.687 824 4.84871e+06 2.26967e+06 277.5 512512 50112.7 -1.91445e+07 -1.20383e+07
656 8891.99 0.00167975 1487.89 1884.07 561.795 824 4.80362e+06 2.25252e+06 285 507301 49231.1 -1.89684e+07 -1.19256e+07
655 8877.08 0.00175043 1487.89 1875.82 557.689 824 4.7634e+06 2.2302e+06 277.5 502478 49260.5 -1.87985e+07 -1.18168e+07
654 8861.57 0.00150338 1487.89 1866.27 553.831 824 4.72158e+06 2.21084e+06 285 497340 48412.6 -1.86254e+07 -1.1706e+07
653 8848.27 0.00167325 1487.89 1838.69 549.736 824 4.67791e+06 2.19307e+06 277.5 492563 47958.2 -1.84585e+07 -1.15992e+07
652 8833.49 0.00150366 1487.89 1814.6 545.819 824 4.63517e+06 2.17618e+06 285 487963 48116.5 -1.82885e+07 -1.14904e+07
651 8820.22 0.00168443 1487.89 1806.36 541.778 824 4.58826e+06 2.16171e+06 277.5 482725 47119.6 -1.81246e+07 -1.13856e+07
650 8805.39 0.00180868 1487.89 1798.72 537.921 824 4.54987e+06 2.14198e+06 285 478212 47123.7 -1.79577e+07 -1.12789e+07
649 8789.5 0.00177304 1487.89 1791.22 534.115 824 4.50631e+06 2.12534e+06 277.5 473226 46179.5 -1.77966e+07 -1.11759e+07
648 8773.94 0.00168455 1487.89 1784.16 530.444 824 4.47478e+06 2.09971e+06 285 468913 45882.2 -1.76326e+07 -1.1071e+07
647 8759.18 0.00166674 1487.89 1776.4 526.572 824 4.43712e+06 2.0786e+06 277.5 464436 45969.3 -1.74742e+07 -1.09696e+07
646 8744.61 0.00150894 1487.89 1768.72 522.878 824 4.39722e+06 2.06145e+06 285 459610 45123.6 -1.7313e+07 -1.08664e+07
645 8731.43 0.00162425 1487.89 1760.95 519.017 824 4.35091e+06 2.05058e+06 277.5 455178 44711 -1.71575e+07 -1.0767e+07
644 8717.27 0.00151229 1487.89 1753.67 515.31 824 4.31735e+06 2.02851e+06 285 450896 44837.9 -1.69992e+07 -1.06657e+07
643 8704.11 0.0018642 1487.89 1730.53 511.518 824 4.282e+06 2.0067e+06 277.5 446044 43831.6 -1.68464e+07 -1.05678e+07
642 8687.92 0.00150262 1487.89 1723.61 507.979 824 4.24188e+06 1.99285e+06 285 441942 44074.4 -1.66908e+07 -1.04683e+07
